content_id,client_id,baseline_score,suggested_action,reason_codes,impressions_90d,days_since_last_update,avg_position,ctr,engagement_rate,trend_direction
content_56f5ff2d117d,client_19581e27de,0,monitor,"low_ctr, low_engagement",186,104,49.6,0.0,0.0,up
content_30b184c92a17,client_4ec9599fc2,0,monitor,"high_visibility, low_ctr, low_engagement",1468,8,7.9,0.0,0.0,down
content_2c845935f9f1,client_8722616204,0,monitor,"low_ctr, low_engagement",21,8,8.5,0.0,0.0,down
content_41c3b51900da,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",4241,22,8.7,0.02,1.64,stable
content_8c6cdc6b2e1e,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",15443,104,2.9,0.14,3.45,down
content_c4c6f568084e,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",12,20,7.2,0.0,0.0,new
content_15d533608a0b,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",21291,104,39.5,0.03,1.14,down
content_995153caa88f,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",1,20,0.0,0.0,0.0,new
content_64d86659a6ac,client_624b60c58c,0,monitor,"low_ctr, low_engagement",137,8,6.9,0.0,0.0,down
content_22ff4ef69579,client_4ec9599fc2,0,monitor,"high_visibility, low_ctr, low_engagement",600,20,25.4,0.17,0.0,down
content_a632e7e1e1ba,client_349c41201b,0,monitor,"high_visibility, low_ctr, low_engagement",7197,20,30.8,0.24,0.0,down
content_0fd2935315d6,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",18148,20,4.8,0.61,0.91,down
content_8a70a2df0ffd,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",11482,104,37.1,0.12,2.25,stable
content_0969af623440,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",3061,20,8.4,0.29,5.26,stable
content_d32e4fb1896a,client_624b60c58c,0,monitor,"low_ctr, low_engagement",112,8,6.6,0.0,0.0,down
content_56fdd26be54c,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",2602,22,15.3,0.19,2.44,stable
content_6268fe878128,client_25fc0e7096,0,monitor,"low_ctr, low_engagement",3,6,0.0,0.0,0.0,new
content_9302ffcf74bc,client_bbb965ab0c,0,monitor,"high_visibility, low_ctr, low_engagement",4524,20,7.9,0.18,0.0,up
content_52bb7cc738db,client_d4735e3a26,0,monitor,"low_ctr, low_engagement",3,20,8.7,0.0,0.0,down
content_d84a04fb1ebf,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",4750,13,31.0,0.36,0.0,down
content_c8c29b7dc890,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",1569,20,6.8,0.32,0.0,down
content_542e2f789f23,client_f369cb89fc,0,monitor,"high_visibility, low_engagement",546,20,8.2,1.28,5.56,down
content_4ba95f473df2,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",11115,20,46.6,0.08,0.0,down
content_050a156ee534,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",57461,104,3.5,0.59,5.64,down
content_a46a2d571421,client_d029fa3a95,0,monitor,"low_ctr, low_engagement",196,20,20.3,0.0,0.0,down
content_0ea1af15a160,client_4ec9599fc2,0,monitor,"low_ctr, low_engagement",9,20,4.7,0.0,0.0,new
content_fead1729aed5,client_02d20bbd7e,0,monitor,"high_visibility, low_engagement",3547,104,7.6,1.04,7.69,stable
content_e66dd89749be,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",853,7,6.9,0.0,0.0,down
content_0047824f4e13,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",846,104,17.6,0.12,0.0,down
content_8b52bc828676,client_8527a891e2,0,monitor,"low_ctr, low_engagement",6,104,18.3,0.0,0.0,down
content_3b1f389c68bb,client_a88a7902cb,0,monitor,"low_ctr, low_engagement",1,20,0.0,0.0,0.0,new
content_35c314bba55d,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",3812,104,8.6,0.16,0.0,down
content_fd12e5168b90,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",105,20,3.7,0.0,0.0,down
content_5245c89bb64a,client_6208ef0f77,0,monitor,"low_ctr, low_engagement",210,104,16.4,0.0,0.0,up
content_9d186a0f4729,client_4ec9599fc2,0,monitor,"high_visibility, low_ctr, low_engagement",1046,20,30.9,0.1,0.0,down
content_6db2cdbaaf09,client_a88a7902cb,0,monitor,"high_visibility, low_ctr, low_engagement",629,28,53.7,0.0,0.0,stable
content_bcf1b6a7a986,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",1252,104,53.9,0.16,0.0,down
content_1e807052f19b,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",620,20,19.0,0.16,0.0,down
content_b71099fd45c9,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",1175,104,13.2,0.17,0.0,down
content_f8712ceaecdf,client_3fdba35f04,0,monitor,"low_ctr, low_engagement",317,104,28.0,0.32,0.0,down
content_e04f657e2abd,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",37432,25,11.8,0.7,6.78,up
content_b5e9f5138959,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",13,20,4.0,0.0,0.0,down
content_9de214703fa7,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",948,22,17.0,0.21,0.0,up
content_09b0e4b05a30,client_f369cb89fc,0,monitor,"high_visibility, low_ctr, low_engagement",4147,20,7.8,0.0,0.0,down
content_ad8281b7b870,client_f74efabef1,0,monitor,"low_ctr, low_engagement",3,20,14.7,0.0,0.0,new
content_cff6fa6c172f,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",216,20,36.1,0.0,0.0,down
content_01de5be837e8,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",5739,104,2.8,0.12,0.0,stable
content_548036123034,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",5,20,4.6,0.0,0.0,down
content_40dac665a19d,client_3fdba35f04,0,monitor,"high_visibility, low_engagement",3085,20,11.5,1.2,5.41,down
content_075f30202343,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",783,20,13.0,0.26,0.0,down
content_8681df5f99f0,client_d4735e3a26,0,monitor,"stale_content, low_engagement",14,211,11.1,7.14,0.0,stable
content_8b2fb680ed83,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",13564,104,13.4,0.52,0.58,down
content_26f51251d616,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",14318,104,21.6,0.34,1.75,stable
content_f188a84b95eb,client_bbb965ab0c,0,monitor,"low_ctr, low_engagement",64,20,47.0,0.0,0.0,up
content_2920835ec101,client_f74efabef1,0,monitor,"high_visibility, low_ctr, low_engagement",597,20,6.6,0.17,0.0,stable
content_3bcb59c56f99,client_bbb965ab0c,0,monitor,"high_visibility, low_engagement",5578,15,6.1,1.11,5.33,stable
content_8670bdb4ea0e,client_8527a891e2,0,monitor,"low_ctr, low_engagement",1,20,0.0,0.0,0.0,new
content_ba5aae545945,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",1363,14,8.5,0.73,0.0,stable
content_593347a6e10e,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",3882,20,5.7,0.49,4.55,stable
content_8dde787b79ef,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",1789,20,13.6,0.17,0.0,stable
content_5623027060c2,client_349c41201b,0,monitor,"high_visibility, low_ctr, low_engagement",6629,20,15.2,0.81,1.6,down
content_136f8adbbc38,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",6259,20,7.6,0.69,0.84,down
content_cc0fbd76e442,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",3550,104,56.1,0.03,0.0,down
content_164eee6bf9c1,client_d029fa3a95,0,monitor,"stale_content, low_ctr, low_engagement",20,183,5.8,0.0,0.0,down
content_1815ac5659aa,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",7014,104,18.4,0.96,5.38,down
content_4026eff2a056,client_19581e27de,0,monitor,"low_ctr, low_engagement",412,104,11.0,0.24,0.0,down
content_bfaae780ea05,client_8527a891e2,0,monitor,"low_ctr, low_engagement",21,98,52.3,0.0,0.0,down
content_f20f68b3dc73,client_9f14025af0,0,monitor,"low_ctr, low_engagement",18,20,81.7,0.0,0.0,flat
content_d5ffde3c22b0,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",26662,26,10.4,0.21,4.4,stable
content_918cbbe942f0,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1020,104,12.1,0.0,0.0,down
content_74fa5b71d89d,client_4ec9599fc2,0,monitor,,68,104,6.5,1.47,50.0,down
content_fac720634d09,client_3fdba35f04,0,monitor,"low_ctr, low_engagement",214,19,18.9,0.0,0.0,down
content_8b399483c5c8,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",1,20,0.0,0.0,0.0,new
content_35892dd8d9fc,client_f74efabef1,0,monitor,"low_ctr, low_engagement",280,20,22.6,0.0,0.0,down
content_6337238cac67,client_e629fa6598,0,monitor,"low_ctr, low_engagement",263,20,75.3,0.0,0.0,flat
content_d551d593e480,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",43123,104,4.4,0.51,4.07,down
content_7e0ddb54d1d2,client_d029fa3a95,0,monitor,"low_ctr, low_engagement",267,20,8.5,0.37,0.0,down
content_6ab05b9d2cd8,client_f369cb89fc,0,monitor,"high_visibility, low_ctr, low_engagement",880,20,8.4,0.23,0.0,up
content_f14d1dd58226,client_8527a891e2,0,monitor,"high_visibility, low_ctr, low_engagement",581,104,29.2,0.0,0.0,down
content_973c56139099,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",14961,22,6.0,0.37,0.0,stable
content_3bcfb690b6c8,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",1382,104,28.8,0.0,0.0,down
content_25a6e4d00e0e,client_25fc0e7096,0,monitor,"low_ctr, low_engagement",3,8,0.0,0.0,0.0,new
content_42e227d89e1e,client_d029fa3a95,0,monitor,"low_ctr, low_engagement",155,8,7.9,0.0,0.0,down
content_1cb354dc8c76,client_f74efabef1,0,monitor,"low_ctr, low_engagement",14,20,42.6,0.0,0.0,down
content_f284b1c0ce6c,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",6079,104,6.0,0.18,0.0,down
content_fd80a1010807,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",1195,13,10.7,0.67,0.0,down
content_fac9e8c13f4c,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",858,104,17.4,0.0,0.0,down
content_a6505910bdee,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",2477,22,11.1,0.12,0.0,down
content_74829d8db4f8,client_4ec9599fc2,0,monitor,"low_ctr, low_engagement",126,104,21.7,0.79,0.0,down
content_c3e88b226187,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",5253,20,12.4,0.46,9.68,down
content_62a83935e642,client_8527a891e2,0,monitor,"low_ctr, low_engagement",257,104,68.8,0.0,0.0,down
content_57449b2a6f8e,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",672,104,22.0,0.0,0.0,down
content_fab24ca59480,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",22491,20,5.2,0.36,5.56,down
content_1636396d88f3,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",747,41,11.4,0.13,0.0,up
content_c22952dee240,client_98a3ab7c34,0,monitor,"low_ctr, low_engagement",6,1,3.7,0.0,0.0,flat
content_ef4dbe12d83a,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",2352,20,14.2,0.09,0.0,down
content_d7586bb7de54,client_19581e27de,0,monitor,"low_ctr, low_engagement",109,22,33.3,0.0,0.0,down
content_5d7ccc1c7f5d,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",7560,20,1.6,0.73,0.0,down
content_831ff9fa78c1,client_8722616204,0,monitor,"low_ctr, low_engagement",68,8,8.5,0.0,0.0,down
content_5cdaba6d95ac,client_19581e27de,0,monitor,"low_ctr, low_engagement",366,22,11.1,0.55,10.0,up
content_972b37f0c86d,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",27437,104,7.2,0.07,0.0,down
content_d009885ada50,client_624b60c58c,0,monitor,"low_ctr, low_engagement",6,8,5.8,0.0,0.0,down
content_db4f5dd49b48,client_4e07408562,0,monitor,"low_ctr, low_engagement",371,13,27.2,0.0,0.0,stable
content_5f3b6732c285,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",2061,22,21.5,0.0,0.0,stable
content_a7c9a38eb5f2,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",26,20,12.3,0.0,0.0,down
content_da094bbf1de9,client_3fdba35f04,0,monitor,"low_ctr, low_engagement",87,60,9.4,0.0,0.0,down
content_e9e8d7b71abd,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1588,22,22.9,0.06,0.0,down
content_1b1c68b570db,client_8722616204,0,monitor,low_ctr,23,20,4.5,0.0,42.86,down
content_b115f7c74779,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",123469,104,8.0,0.03,2.33,up
content_793c1449c556,client_4e07408562,0,monitor,low_ctr,168,104,39.1,0.0,50.0,up
content_89e354a4d5b5,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",512,104,15.1,0.59,12.5,down
content_560658e4403a,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",188,20,8.7,0.0,0.0,down
content_cb667ee0948e,client_e629fa6598,0,monitor,"high_visibility, low_ctr, low_engagement",1035,22,77.2,0.0,0.0,stable
content_9d0e12ff4457,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1535,22,12.1,0.0,5.26,stable
content_4e9d162d5028,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",34589,22,5.4,0.27,1.2,stable
content_aef0878ba7fd,client_d029fa3a95,0,monitor,"low_ctr, low_engagement",28,20,11.7,0.0,0.0,stable
content_d3746a58bb1d,client_d029fa3a95,0,monitor,"stale_content, low_ctr, low_engagement",25,183,12.5,0.0,0.0,up
content_c1ab8707be4f,client_d4735e3a26,0,monitor,"low_ctr, low_engagement",24,20,39.9,0.0,0.0,down
content_92dcd39b3097,client_d4735e3a26,0,monitor,"low_ctr, low_engagement",3,20,2.7,0.0,0.0,down
content_2110a5a786b6,client_f74efabef1,0,monitor,"low_ctr, low_engagement",4,8,0.5,0.0,0.0,flat
content_3a60fa065442,client_4e07408562,0,monitor,"low_ctr, low_engagement",125,104,34.2,0.0,0.0,down
content_aee6abc99c75,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",79076,104,5.5,0.12,0.84,stable
content_a58930bfa3d3,client_f369cb89fc,0,monitor,"high_visibility, low_ctr, low_engagement",2960,20,7.7,0.2,16.67,up
content_1904715400d4,client_8527a891e2,0,monitor,"low_ctr, low_engagement",5,20,17.2,0.0,0.0,stable
content_a10924bced3d,client_3fdba35f04,0,monitor,"low_ctr, low_engagement",165,104,4.1,0.0,0.0,down
content_afa114dc512c,client_f369cb89fc,0,monitor,"high_visibility, low_ctr, low_engagement",10277,20,2.2,0.06,0.0,down
content_aaf037566c49,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",4292,20,10.6,0.37,0.0,down
content_4003a6d6ba34,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",3749,104,15.2,0.13,0.0,down
content_ff4c87d8fcbc,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",5,20,9.6,0.0,0.0,flat
content_e8b0a47c1394,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",15051,104,6.6,0.18,7.32,stable
content_0588aab4d508,client_f74efabef1,0,monitor,"high_visibility, low_ctr, low_engagement",2057,20,32.9,0.15,0.0,down
content_7e45f97d5bfc,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",26254,20,4.6,0.31,2.41,stable
content_b424fa36cfc8,client_a88a7902cb,0,monitor,"low_ctr, low_engagement",38,20,37.3,0.0,0.0,down
content_58ff81fdb177,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",1646,7,8.7,0.06,0.0,down
content_68a22b89c4bb,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",2914,22,6.7,0.21,0.0,stable
content_d9b5c47d0f9e,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",2421,104,22.6,0.29,0.0,stable
content_7d1a2e2fe626,client_8527a891e2,0,monitor,"low_ctr, low_engagement",12,20,33.3,0.0,0.0,up
content_3be30a2d552e,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",4959,20,3.9,0.42,0.0,up
content_e7c9466c83ff,client_f369cb89fc,0,monitor,low_engagement,97,20,6.7,1.03,0.0,down
content_fc57ac5c3a0d,client_6208ef0f77,0,monitor,"high_visibility, low_ctr, low_engagement",3555,104,15.2,0.28,0.0,down
content_afe9ff675bea,client_a88a7902cb,0,monitor,"high_visibility, low_ctr, low_engagement",25069,20,7.6,0.83,6.61,down
content_40c33271c3de,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",6665,14,3.9,0.42,1.35,down
content_0a64000ea8ef,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",2262,20,25.0,0.09,0.0,down
content_f84f9f955cef,client_3fdba35f04,0,monitor,"high_visibility, low_ctr, low_engagement",3634,20,6.9,0.61,0.0,down
content_197eb73ac8e7,client_2c624232cd,0,monitor,"low_ctr, low_engagement",373,22,44.6,0.27,0.0,up
content_56bd9aab62c2,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",622,104,9.3,0.16,0.0,down
content_0f7afb8f94e5,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",517,13,22.4,0.0,0.0,stable
content_95e3b2fa9ff1,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",894,22,9.3,0.0,2.63,stable
content_cc8b057428f1,client_4ec9599fc2,0,monitor,"low_ctr, low_engagement",98,20,8.6,0.0,0.0,down
content_2ace25e63c98,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1633,104,9.7,0.12,0.0,stable
content_034163c184e2,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",1,20,4.0,0.0,0.0,flat
content_8a7689d45430,client_f74efabef1,0,monitor,"low_ctr, low_engagement",5,8,19.4,0.0,0.0,new
content_929f003731a9,client_d4735e3a26,0,monitor,"low_ctr, low_engagement",1,20,15.0,0.0,0.0,down
content_31376c6c1e9c,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",11302,20,6.3,0.54,0.0,down
content_965f0bacc237,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",2424,104,3.9,0.29,0.0,down
content_55099cf94bce,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",9,20,14.0,0.0,0.0,stable
content_e6b986a0c054,client_349c41201b,0,monitor,"high_visibility, low_ctr, low_engagement",1083,20,24.4,0.37,0.0,stable
content_c80c3f8587ae,client_f369cb89fc,0,monitor,"low_ctr, low_engagement",131,20,6.9,0.0,0.0,down
content_f19aee32a89d,client_3fdba35f04,0,monitor,"low_ctr, low_engagement",150,41,6.8,0.0,0.0,stable
content_46981ba87f01,client_d029fa3a95,0,monitor,"low_ctr, low_engagement",97,20,8.4,0.0,0.0,down
content_4872103bfe9f,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",17813,20,5.5,0.31,3.13,down
content_cc0e514d76e6,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",12,104,83.3,0.0,0.0,new
content_62a0f99ad691,client_8722616204,0,monitor,"low_ctr, low_engagement",10,8,13.4,0.0,0.0,down
content_ff84c071b0fe,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1870,22,25.2,0.0,6.25,stable
content_17304b25ad97,client_f74efabef1,0,monitor,"low_ctr, low_engagement",204,20,47.9,0.0,0.0,down
content_9b0bcdcf1dd3,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",1,20,9.0,0.0,0.0,flat
content_01076f3a30e2,client_2c624232cd,0,monitor,"low_ctr, low_engagement",249,22,48.8,0.0,0.0,down
content_232ee46da3f4,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",607,104,7.1,0.0,0.0,down
content_ed749063510d,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",1348,104,5.2,0.59,0.0,down
content_581a5ed40c62,client_d029fa3a95,0,monitor,low_engagement,50,20,11.7,2.0,0.0,stable
content_ede4d2a70581,client_4e07408562,0,monitor,"high_visibility, low_ctr, low_engagement",811,104,7.5,0.0,11.11,down
content_71ec535c35ba,client_a88a7902cb,0,monitor,"high_visibility, low_ctr, low_engagement",722,28,26.3,0.14,0.0,down
content_3655ae46cf8f,client_e29c9c180c,0,monitor,"low_ctr, low_engagement",1,20,0.0,0.0,0.0,new
content_6ef6f3f582d4,client_a88a7902cb,0,monitor,"low_ctr, low_engagement",60,28,48.5,0.0,0.0,up
content_39f0f4f005bf,client_349c41201b,0,monitor,"low_ctr, low_engagement",120,20,4.6,0.83,0.0,down
content_330f7539f62e,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",755,22,12.2,0.66,0.0,up
content_567fc34e54ff,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",14250,104,6.8,0.29,10.26,down
content_b02cf07aeaef,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",3452,22,17.2,0.14,2.78,down
content_38a55f070d18,client_7f2253d7e2,0,monitor,"low_ctr, low_engagement",10,20,0.1,0.0,0.0,flat
content_43813608792d,client_7f2253d7e2,0,monitor,"high_visibility, low_ctr, low_engagement",1209,20,9.9,0.17,0.0,down
content_b872eeb1b563,client_19581e27de,0,monitor,"high_visibility, low_ctr, low_engagement",4272,20,7.1,0.21,0.0,stable
content_47055dd56ef5,client_8527a891e2,0,monitor,"low_ctr, low_engagement",31,20,38.5,0.0,0.0,down
content_4b4a0c7d0b3f,client_8527a891e2,0,monitor,"low_ctr, low_engagement",12,104,5.8,0.0,0.0,flat
